"REF_DATE","GEO","DGUID","Wages","Type of work","National Occupational Classification (NOC)","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Health treating and consultation services professionals [311]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409281","1.3.3.22.1.1","908.64","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Health treating and consultation services professionals [311]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409281","1.3.3.22.1.1","1046.99","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Health treating and consultation services professionals [311]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409281","1.3.3.22.1.1","987.61","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Health treating and consultation services professionals [311]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409281","1.3.3.22.1.1","996.04","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Health treating and consultation services professionals [311]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409281","1.3.3.22.1.1","984.21","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Health treating and consultation services professionals [311]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409281","1.3.3.22.1.1","1055.94","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Therapy and assessment professionals [312]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409293","1.3.3.23.1.1","827.58","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Therapy and assessment professionals [312]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409293","1.3.3.23.1.1","801.75","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Therapy and assessment professionals [312]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409293","1.3.3.23.1.1","848.73","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Therapy and assessment professionals [312]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409293","1.3.3.23.1.1","811.35","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Therapy and assessment professionals [312]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409293","1.3.3.23.1.1","903.83","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Therapy and assessment professionals [312]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409293","1.3.3.23.1.1","945.27","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Nursing and allied health professionals [313]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409305","1.3.3.24.1.1","759.98","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Nursing and allied health professionals [313]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409305","1.3.3.24.1.1","802.20","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Nursing and allied health professionals [313]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409305","1.3.3.24.1.1","809.26","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Nursing and allied health professionals [313]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409305","1.3.3.24.1.1","810.00","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Nursing and allied health professionals [313]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409305","1.3.3.24.1.1","784.80","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Nursing and allied health professionals [313]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409305","1.3.3.24.1.1","846.07","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in health [32]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409317","1.3.3.25.1.1","554.49","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in health [32]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409317","1.3.3.25.1.1","584.15","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in health [32]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409317","1.3.3.25.1.1","598.09","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in health [32]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409317","1.3.3.25.1.1","573.33","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in health [32]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409317","1.3.3.25.1.1","615.55","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in health [32]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409317","1.3.3.25.1.1","657.03","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in support of health services [33]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409329","1.3.3.26.1.1","403.57","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in support of health services [33]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409329","1.3.3.26.1.1","396.55","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in support of health services [33]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409329","1.3.3.26.1.1","396.18","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in support of health services [33]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409329","1.3.3.26.1.1","388.26","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in support of health services [33]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409329","1.3.3.26.1.1","432.50","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in support of health services [33]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409329","1.3.3.26.1.1","428.30","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in education, law and social, community and government services, except management [41-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409341","1.3.3.27.1.1","471.65","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in education, law and social, community and government services, except management [41-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409341","1.3.3.27.1.1","490.58","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in education, law and social, community and government services, except management [41-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409341","1.3.3.27.1.1","516.44","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in education, law and social, community and government services, except management [41-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409341","1.3.3.27.1.1","501.62","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in education, law and social, community and government services, except management [41-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409341","1.3.3.27.1.1","526.68","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in education, law and social, community and government services, except management [41-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409341","1.3.3.27.1.1","549.67","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law, education, social, community and government services [41]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409353","1.3.3.28.1.1","605.85","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law, education, social, community and government services [41]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409353","1.3.3.28.1.1","629.56","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law, education, social, community and government services [41]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409353","1.3.3.28.1.1","648.73","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law, education, social, community and government services [41]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409353","1.3.3.28.1.1","608.18","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law, education, social, community and government services [41]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409353","1.3.3.28.1.1","654.94","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law, education, social, community and government services [41]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409353","1.3.3.28.1.1","679.15","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law [411]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409365","1.3.3.29.1.1","984.10","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law [411]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409365","1.3.3.29.1.1","1198.23","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law [411]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409365","1.3.3.29.1.1","1396.22","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law [411]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409365","1.3.3.29.1.1","1475.73","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law [411]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409365","1.3.3.29.1.1","1051.15","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in law [411]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409365","1.3.3.29.1.1","1184.82","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in education services [412]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409377","1.3.3.30.1.1","604.37","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in education services [412]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409377","1.3.3.30.1.1","624.15","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in education services [412]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409377","1.3.3.30.1.1","618.49","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in education services [412]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409377","1.3.3.30.1.1","575.37","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in education services [412]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409377","1.3.3.30.1.1","645.07","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in education services [412]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409377","1.3.3.30.1.1","675.08","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in social and community services [413]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409389","1.3.3.31.1.1","574.63","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in social and community services [413]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409389","1.3.3.31.1.1","619.10","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in social and community services [413]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409389","1.3.3.31.1.1","708.45","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in social and community services [413]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409389","1.3.3.31.1.1","713.23","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in social and community services [413]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409389","1.3.3.31.1.1","655.40","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in social and community services [413]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409389","1.3.3.31.1.1","665.01","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in government services [414]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409401","1.3.3.32.1.1","556.54","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in government services [414]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409401","1.3.3.32.1.1","570.11","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in government services [414]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409401","1.3.3.32.1.1","723.59","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in government services [414]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409401","1.3.3.32.1.1","710.04","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in government services [414]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409401","1.3.3.32.1.1","698.76","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in government services [414]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409401","1.3.3.32.1.1","651.88","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409413","1.3.3.33.1.1","348.74","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409413","1.3.3.33.1.1","356.41","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409413","1.3.3.33.1.1","372.35","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409413","1.3.3.33.1.1","412.66","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409413","1.3.3.33.1.1","414.63","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409413","1.3.3.33.1.1","436.66","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in front-line public protection services [421]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409425","1.3.3.34.1.1","537.33","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in front-line public protection services [421]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409425","1.3.3.34.1.1","445.53","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in front-line public protection services [421]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409425","1.3.3.34.1.1","419.87","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in front-line public protection services [421]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409425","1.3.3.34.1.1","388.21","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in front-line public protection services [421]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409425","1.3.3.34.1.1","502.71","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in front-line public protection services [421]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409425","1.3.3.34.1.1","886.96","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Paraprofessional occupations in legal, social, community and education services [422]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409437","1.3.3.35.1.1","344.82","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Paraprofessional occupations in legal, social, community and education services [422]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409437","1.3.3.35.1.1","353.57","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Paraprofessional occupations in legal, social, community and education services [422]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409437","1.3.3.35.1.1","370.41","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Paraprofessional occupations in legal, social, community and education services [422]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409437","1.3.3.35.1.1","413.46","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Paraprofessional occupations in legal, social, community and education services [422]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409437","1.3.3.35.1.1","411.86","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Paraprofessional occupations in legal, social, community and education services [422]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409437","1.3.3.35.1.1","421.82","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in education and in legal and public protection [43]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409449","1.3.3.36.1.1","305.01","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in education and in legal and public protection [43]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409449","1.3.3.36.1.1","318.14","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in education and in legal and public protection [43]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409449","1.3.3.36.1.1","359.35","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in education and in legal and public protection [43]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409449","1.3.3.36.1.1","340.07","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in education and in legal and public protection [43]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409449","1.3.3.36.1.1","344.80","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Assisting occupations in education and in legal and public protection [43]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409449","1.3.3.36.1.1","399.93","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409461","1.3.3.37.1.1","299.76","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409461","1.3.3.37.1.1","291.42","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409461","1.3.3.37.1.1","310.44","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409461","1.3.3.37.1.1","319.58","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409461","1.3.3.37.1.1","345.82","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409461","1.3.3.37.1.1","318.48","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture, recreation and sport, except management [51-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409473","1.3.3.38.1.1","269.24","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture, recreation and sport, except management [51-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409473","1.3.3.38.1.1","249.65","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture, recreation and sport, except management [51-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409473","1.3.3.38.1.1","293.23","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture, recreation and sport, except management [51-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409473","1.3.3.38.1.1","314.37","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture, recreation and sport, except management [51-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409473","1.3.3.38.1.1","301.81","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture, recreation and sport, except management [51-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409473","1.3.3.38.1.1","308.86","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in art and culture [51]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409485","1.3.3.39.1.1","469.46","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in art and culture [51]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409485","1.3.3.39.1.1","360.71","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in art and culture [51]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409485","1.3.3.39.1.1","439.78","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in art and culture [51]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409485","1.3.3.39.1.1","443.42","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in art and culture [51]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409485","1.3.3.39.1.1","492.35","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Professional occupations in art and culture [51]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409485","1.3.3.39.1.1","455.06","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in art, culture and sport [52]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409497","1.3.3.40.1.1","441.70","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in art, culture and sport [52]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409497","1.3.3.40.1.1","429.86","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in art, culture and sport [52]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409497","1.3.3.40.1.1","501.54","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in art, culture and sport [52]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409497","1.3.3.40.1.1","465.82","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in art, culture and sport [52]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409497","1.3.3.40.1.1","510.57","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Technical occupations in art, culture and sport [52]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409497","1.3.3.40.1.1","518.48","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture and sport [53]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409509","1.3.3.41.1.1","204.87","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture and sport [53]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409509","1.3.3.41.1.1","236.68","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture and sport [53]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409509","1.3.3.41.1.1","279.90","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture and sport [53]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409509","1.3.3.41.1.1","327.82","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture and sport [53]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409509","1.3.3.41.1.1","273.57","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Occupations in art, culture and sport [53]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409509","1.3.3.41.1.1","337.91","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Support occupations in art, culture and sport [54-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409521","1.3.3.42.1.1","207.20","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Support occupations in art, culture and sport [54-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409521","1.3.3.42.1.1","205.36","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Support occupations in art, culture and sport [54-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409521","1.3.3.42.1.1","207.86","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Support occupations in art, culture and sport [54-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409521","1.3.3.42.1.1","236.80","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Support occupations in art, culture and sport [54-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409521","1.3.3.42.1.1","236.42","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Support occupations in art, culture and sport [54-55]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409521","1.3.3.42.1.1","238.44","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Sales and service occupations, except management [62-65]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409533","1.3.3.43.1.1","256.30","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Sales and service occupations, except management [62-65]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409533","1.3.3.43.1.1","263.44","","","","2"
"2020","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Sales and service occupations, except management [62-65]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409533","1.3.3.43.1.1","269.05","","","","2"
"2021","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Sales and service occupations, except management [62-65]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409533","1.3.3.43.1.1","275.17","","","","2"
"2022","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Sales and service occupations, except management [62-65]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409533","1.3.3.43.1.1","285.99","","","","2"
"2023","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Sales and service occupations, except management [62-65]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409533","1.3.3.43.1.1","294.67","","","","2"
"2018","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Retail sales and service supervisors and specialized occupations in sales and services [62]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409545","1.3.3.44.1.1","309.42","","","","2"
"2019","Canada","2016A000011124","Average weekly wage rate","Part-time employees","Retail sales and service supervisors and specialized occupations in sales and services [62]","Both sexes","15 years and over","Current dollars","75","units","0","v1481409545","1.3.3.44.1.1","337.02","","","","2"
